"ファネル","承認元シート","No.","レビュー状態","行種別","フェーズ","シナリオ名","管理ID","対象・入口条件","配信タイミング","媒体","推奨形式","管理名称","件名","本文（全文・編集可）","CTA文言","CTA URL／変数","付与ラベル","解除ラベル","停止・除外条件","終了条件／次シナリオ","実装メモ","画像URL（YouTube原本）","画像プレビュー（セル内）","UTAGE挿入位置","画像内テキスト","使用指示・注意"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","68","レビュー中","メッセージ","セミナー申込後","META_SEM_20_10 申込者メール（k6x新規）","WjL2iv3dSDDl","セミナー申込済み","イベント1日前 19:00","メール","テキスト","REG-M02（前日19:00メール）","【明日開催】AIでひとり起業攻略法","%line_name%さん😊

すやです。明日はいよいよ AIでひとり起業攻略法 の開催日です。

【開催日時】%event_schedule%
【参加URL】[ZoomURL]

事前準備は必要ありませんが、理想の生活、ストレスのない働き方、を少し思い浮かべておくと、内容を自分に当てはめやすくなります。

Zoomでお会いできるのを楽しみにしています。🙌

すや

配信停止をご希望の方はこちら：%cancel%","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","69","レビュー中","メッセージ","セミナー申込後","META_SEM_20_10 申込者メール（k6x新規）","aJvyaQPQ29RP","セミナー申込済み","イベント1時間5分前","メール","テキスト","REG-M03（1時間前メール）","【1時間後スタート】Zoom参加URLはこちら","%line_name%さん😊

すやです。AIでひとり起業攻略法 は1時間後に開始します。

【日時】%event_schedule%
【Zoom】[ZoomURL]

開始３分前を目安にお入りください。接続が不安な場合は、今のうちにURLが開くか確認しておくと安心です。

それでは後ほどお会いしましょう。🙌

すや

配信停止をご希望の方はこちら：%cancel%","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","70","レビュー中","メッセージ","セミナー後・面談","META_SEM_30_参加者向け面談案内メール","META-ATT-M01","セミナー申込済み・面談未予約","申込したセミナー開催日の翌朝06:00","メール","テキスト","ATT-M01","セミナー参加者向け｜ロードマップ作成会のご案内","件名：セミナー参加者向け｜ロードマップ作成会のご案内

【LINEメッセージ 1／text】
昨日のセミナー内容を「分かった」で終わらせず、自分の計画に変えたい方へ😊

AIひとり起業ロードマップ作成会 では、今の経験や得意なことをもとに、最初の商品と集客までの順番を30分で整理していきますね🎁

[ロードマップ作成会予約URL]

配信停止をご希望の方はこちら：%cancel%","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","23:59締切→翌朝06:00 VSL","YouTube ATT-N02原文をメール形式へ転用。受付は当日23:59。","","","本文直前（画像→本文→CTA）","","VSL URLは直接記載しない。再公開希望アクションのクリック者だけVSLへ登録する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","71","レビュー中","メッセージ","見逃し配信確認","META_SEM_30_参加者向け面談案内","META-ATT-N02（翌朝06:00）","セミナー申込済み・面談未予約","申込したセミナー開催日の翌朝06:00","LINE","テキスト＋ボタン","ATT-N02（翌朝06:00）","","【LINEメッセージ 1／text】
昨日のセミナー内容を「分かった」で終わらせず、自分の計画に変えたい方へ😊

AIひとり起業ロードマップ作成会 では、今の経験や得意なことをもとに、最初の商品と集客までの順番を30分で整理していきますね🎁","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","vsl_replay_requested","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","未予約→次メッセージ","YouTube原文をそのまま転用。受付は当日23:59で実際に閉じる。","","","本文→CTA","見逃し配信を希望しますか？","未クリック者へVSLを送らない。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","72","","","","META_SEM_30_参加者向け面談案内","META-ATT-C09（締切前）","セミナー申込済み・面談未予約","同日20:00","","","ATT-C09（締切前）","","【LINEメッセージ 1／text】
あと数時間で、今回の参加者向け案内を終了しますね⏰

考え続けるより、一度話して方向を明確にしたい方はこちらです👇

────────────

【LINEメッセージ 2／button】
{
  ""alt_text"": ""【個別】ロードマップ作成会・まもなく受付終了"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIひとり起業ロードマップ作成会"",
  ""text"": ""今回の案内はまもなく終了"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""日程を見て予約する"",
      ""uri"": ""https://utage-system.com/event/DkY6Co3mN1oB/register"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","未予約→次メッセージ","YouTube原文をそのまま転用。受付は当日23:59で実際に閉じる。","","","","",""
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","73","","","","META_SEM_30_参加者向け面談案内","META-ATT-C10（最終）","セミナー申込済み・面談未予約","同日23:00","","","ATT-C10（最終）","","【LINEメッセージ 1／text】
これで最後です🔥

AIひとり起業ロードマップ作成会 の受付をまもなく終了します。参加したい方は、今のうちに予約を完了してくださいね(^^)","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","23:59締切→翌朝06:00 VSL","YouTube原文をそのまま転用。受付は当日23:59で実際に閉じる。","","","","",""
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","74","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","erP64nKaKQfs","72時間VSL開始済み・VSL状態該当","登録から0日後 10:00","LINE","画像パネル＋本文＋ボタン","VSL-U01","","【LINEメッセージ 1／image】
{
  ""seq"": 0,
  ""type"": ""image"",
  ""original_content_url"": ""https://utagesystem.s3.ap-northeast-1.wasabisys.com/GX6OYW2fVtRD/BP6jdJufvGaM.png""
}

【LINEメッセージ 2／text】
見逃した方・復習したい方へ。😊
日程が合わなかった方向けの特別公開です。✨

AIでひとり起業攻略法 の内容を、本日から3日間だけ視聴できます。
👇

【LINEメッセージ 3／button】
{
  ""seq"": 2,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1nKhNf4mPteiuMqUOjWe5GT1bhBRMZ9ld&export=view&confirm=t","=IF(U86="""","""",IMAGE(U86))","本文直前（画像→本文→CTA）","金子さん向けVSL案内","吉本さんDrive原案 META_SEMINAR_21_金子さん_VSL案内.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","75","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","t0CViMJ6jbZk","72時間VSL開始済み・VSL状態該当","登録から0日後 13:00","LINE","テキスト＋ボタン","VSL-U02","","【LINEメッセージ 1／text】
先ほど期間限定動画を公開しました。🎥

AIツールの紹介だけではなく、自分に合う事業テーマをどう見つけ、商品・集客・販売へつなげるかを順番に解説しています。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","76","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","WrAkXMAcgVcn","72時間VSL開始済み・VSL状態該当","登録から0日後 18:00","LINE","テキスト","VSL-U03","","【LINEメッセージ 1／text】
%line_name%さん👀

まとまった時間がなくても、まずページを開いて視聴できる状態だけ確認しておいてください。公開は3日間です。🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","77","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","mbbRaBAoA64G","72時間VSL開始済み・VSL状態該当","登録から0日後 21:00","LINE","テキスト＋ボタン","VSL-U04","","【LINEメッセージ 1／text】
AIについて学んでも行動に移せないときは、能力よりも進める順番が曖昧なことが多いです。💡

動画では、AIエージェントで事業を形にする全体の流れをお伝えしています。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","78","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","lhRYYqfY3Z65","72時間VSL開始済み・VSL状態該当","登録から1日後 09:00","LINE","テキスト","VSL-U05","","【LINEメッセージ 1／text】
残り２日です。😊

公開期間中に、AIエージェントで事業を形にする全体の流れをご確認ください。✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","既存3日VSLの期限案内。事実未確認の「今回だけ」は使用しない。","https://drive.usercontent.google.com/download?id=1aDsy7ttWVdlGA-ba8R_EHHam7lYuIi4M&export=view&confirm=t","=IF(U90="""","""",IMAGE(U90))","本文直前（画像→本文→CTA）","VSL残り2日","公開期限が実設定と一致することを確認して配信する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","79","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","40JbjOH3V041","72時間VSL開始済み・VSL状態該当","登録から1日後 13:00","LINE","テキスト＋ボタン","VSL-U06","","【LINEメッセージ 1／text】
明日で完全終了です👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","80","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","pl8XyFNAsg3R","72時間VSL開始済み・VSL状態該当","登録から1日後 18:00","LINE","テキスト","VSL-U07","","【LINEメッセージ 1／text】
%line_name%さん、公開期間は明日までです。⏰

視聴後特典で、AIひとり起業ロードマップ作成会が存在します。まずは内容を見て、自分に必要か判断してください。🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","81","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","eLjR3vW1Po0s","72時間VSL開始済み・VSL状態該当","登録から1日後 21:00","LINE","テキスト＋ボタン","VSL-U08","","【LINEメッセージ 1／text】
今日のうちに見始めておくと、明日は必要な箇所を見直す時間に使えます。😊


【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","82","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","pNiEq3QAw7li","72時間VSL開始済み・VSL状態該当","登録から2日後 08:00","LINE","テキスト","VSL-U09","","【LINEメッセージ 1／text】
本日23:59で公開終了です。⏰

日程が合わずセミナーに参加できなかった方も、今日中なら内容を確認できます。✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","83","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","rshejwulCzb8","72時間VSL開始済み・VSL状態該当","登録から2日後 10:00","LINE","テキスト＋ボタン","VSL-U10","","【LINEメッセージ 1／text】
公開最終日になりました。🔥

AIでのひとり起業に興味がある方は、今日の予定に視聴時間を入れてください。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】本日が公開最終日です"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""公開は本日まで・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1Y9NCfQLupBAplJDlJMD7MgyzMwQlXvPq&export=view&confirm=t","=IF(U95="""","""",IMAGE(U95))","本文直前（画像→本文→CTA）","VSL公開最終日","吉本さんDrive原案 META_SEMINAR_09-vsl-final-day.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","84","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","rSdX9Ug0LLj1","72時間VSL開始済み・VSL状態該当","登録から2日後 12:00","LINE","テキスト","VSL-U11","","【LINEメッセージ 1／text】
あと半日ほどで終了します。⏰

ページを開いていないまま期限を迎えると、今回の動画は見られなくなります。
今のうちにご覧ください。🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","85","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","5LCZMUE4Si6x","72時間VSL開始済み・VSL状態該当","登録から2日後 15:00","LINE","テキスト＋ボタン","VSL-U12","","【LINEメッセージ 1／text】
%line_name%さん、まだ間に合います。😊

完璧に理解しようとせず、まず全体像を通して見るのがおすすめです。公開は本日23:59までです。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】公開は本日23:59まで"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""公開は本日23:59まで"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","86","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","8lEagN0kny0j","72時間VSL開始済み・VSL状態該当","登録から2日後 18:00","LINE","テキスト","VSL-U13","","【LINEメッセージ 1／text】
残り6時間。⏰

限定公開は今夜で終了します。AIの情報収集から、自分の事業を作る側へ進みたい方はご視聴ください。✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","87","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","hYYgJFw7xNEl","72時間VSL開始済み・VSL状態該当","登録から2日後 21:00","LINE","テキスト＋ボタン","VSL-U14","","【LINEメッセージ 1／text】
終了まであと3時間です。⏰

視聴するか迷っていた方へ。ページを開けるのは本日23:59までです。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】終了まであと3時間です"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""終了まであと3時間"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","88","レビュー中","メッセージ","VSL未視聴","META_SEM_40_VSL_未開封","ZjANTpPHmTOH","72時間VSL開始済み・VSL状態該当","登録から2日後 23:00","LINE","テキスト","VSL-U15","","【LINEメッセージ 1／text】
あと1時間で公開終了です。⏰

これが3日限定公開の最後のご案内です。今すぐ視聴ページを開いてください。🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1FLRsX4ZylbiaUUV1J4JM9G0oZ1hm2IA_&export=view&confirm=t","=IF(U100="""","""",IMAGE(U100))","本文直前（画像→本文→CTA）","VSL終了まで1時間","吉本さんDrive原案 META_SEMINAR_10-vsl-one-hour.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","89","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","jd8LZ2WGD22p","72時間VSL開始済み・VSL状態該当","登録から 0日 0時間 30分後","LINE","テキスト＋ボタン","VSL-P01","","【LINEメッセージ 1／text】
%line_name%さん、動画を開いてくださりありがとうございます。😊

途中で止めた場合は、こちらから続きに戻れます。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】続きはこちらから再生できます"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""途中から続きを再生できます"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","90","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","RLqgOQRNAf29","72時間VSL開始済み・VSL状態該当","登録から0日後 17:00","LINE","テキスト","VSL-P02","","【LINEメッセージ 1／text】
一度で見きれなくても大丈夫です。😊

ただ、視聴期限はお忘れなく✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","91","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","1P8u09TqQLyk","72時間VSL開始済み・VSL状態該当","登録から0日後 21:00","LINE","テキスト＋ボタン","VSL-P03","","【LINEメッセージ 1／text】
動画の途中で止まっている方へ。😊

「自分なら何を事業にするか」を考えながら見ると、ただの情報ではなく行動の材料になります✨
特に最後は多くの感想をいただくので、是非最後までご覧ください👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】続きはこちらから再生できます"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""途中から続きを再生できます"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。『多くの感想』は公開前に根拠確認。未確認なら該当文のみ削除、または事実ベースへ置換。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","92","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","hZGpXnuEz1xg","72時間VSL開始済み・VSL状態該当","登録から1日後 09:00","LINE","テキスト","VSL-P04","","【LINEメッセージ 1／text】
あと２日で視聴終了です😊🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","93","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","suBXJeaTTYkm","72時間VSL開始済み・VSL状態該当","登録から1日後 14:00","LINE","テキスト","VSL-P05","","【LINEメッセージ 1／text】

後半では、学びを事業につなげる考え方も扱っています。📣","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","94","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","6kJfk5ZhL0ZI","72時間VSL開始済み・VSL状態該当","登録から1日後 20:00","LINE","テキスト","VSL-P06","","【LINEメッセージ 1／text】
公開期限は あと28時間です。⏰

視聴を始めた時刻にかかわらず延長はされないので、余裕があるうちに続きをご覧ください。✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","95","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","Pkn7lktciPoS","72時間VSL開始済み・VSL状態該当","登録から2日後 09:00","LINE","テキスト","VSL-P07","","【LINEメッセージ 1／text】
本日が視聴最終日です。⏰🎥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
